indicator_id,claim_id,indicator_type,indicator_value,score,review_status,claim_type,claim_amount,status,fraud_flag,claim_month,channel
1716,8765,Amount Rounding,0,8.6,Flagged,Accident,65915,Settled,0,2025-09,Aggregator
1717,8481,Amount Rounding,1,83.0,Cleared,Health,55984,Settled,0,2024-01,Online
1718,19984,Policy-Claim Gap,0,6.1,Confirmed,Health,189645,Pending,0,2025-04,Bancassurance
1719,4078,Amount Rounding,1,72.4,Confirmed,Accident,198782,Settled,0,2025-07,Agent
1720,19688,Rapid Settlement,1,64.9,Under Review,Accident,29130,Settled,0,2026-06,Bancassurance
1721,15530,Rapid Settlement,0,96.1,Flagged,Theft,67026,Settled,0,2024-02,Partnership
1722,3550,Rapid Settlement,1,48.1,Confirmed,Health,46172,Pending,0,2025-11,Bancassurance
1723,16929,Repeat Claimant,1,87.5,Flagged,Theft,74175,Settled,0,2024-04,Online
1724,11242,High Claim Ratio,1,84.1,Confirmed,Fire,39977,Pending,0,2026-05,Aggregator
1725,4877,Policy-Claim Gap,1,67.4,Flagged,Accident,14554,Settled,0,2025-06,Bancassurance
1726,2944,High Claim Ratio,1,10.1,Flagged,Fire,266847,Settled,0,2024-06,Agent
1727,10857,Amount Rounding,0,24.2,Confirmed,Theft,27136,Settled,0,2024-06,Bancassurance
1728,17568,Repeat Claimant,0,67.8,Flagged,Natural Disaster,85240,Settled,0,2024-05,Agent
1729,19351,High Claim Ratio,1,97.8,Under Review,Health,562740,Settled,0,2024-08,Online
1730,3038,Amount Rounding,1,75.7,Under Review,Accident,26023,Rejected,0,2025-02,Bancassurance
1731,10039,Rapid Settlement,0,41.0,Under Review,Natural Disaster,28833,Settled,1,2025-09,Online
1732,12049,Amount Rounding,1,26.3,Under Review,Accident,30246,Settled,0,2024-07,Online
1733,18540,High Claim Ratio,0,79.0,Confirmed,Accident,16347,Settled,0,2025-09,Agent
1734,5664,High Claim Ratio,0,75.5,Cleared,Accident,29385,Pending,0,2025-07,Bancassurance
1735,14696,Repeat Claimant,0,60.1,Flagged,Accident,38843,Settled,0,2025-03,Agent
1736,10387,Repeat Claimant,0,41.1,Flagged,Accident,102117,Rejected,0,2025-02,Aggregator
1737,8588,Repeat Claimant,1,51.7,Flagged,Fire,69015,Settled,0,2025-07,Bancassurance
1738,7806,Rapid Settlement,1,91.1,Confirmed,Health,37116,Settled,0,2025-06,Bancassurance
1739,15535,High Claim Ratio,0,64.8,Flagged,Theft,33844,Pending,0,2025-01,Agent
1740,503,Amount Rounding,0,21.8,Confirmed,Accident,10532,Rejected,0,2025-06,Online
1741,11713,High Claim Ratio,1,31.9,Confirmed,Health,87213,Settled,0,2025-03,Agent
1742,1728,Rapid Settlement,1,19.7,Flagged,Accident,98420,Settled,0,2024-03,Agent
1743,13166,Rapid Settlement,0,90.6,Flagged,Accident,15023,Settled,0,2024-03,Bancassurance
1744,7361,Amount Rounding,0,91.7,Under Review,Accident,19342,Settled,0,2026-02,Online
1745,2374,Repeat Claimant,0,31.0,Under Review,Health,59824,Rejected,0,2026-04,Online
1746,10360,Rapid Settlement,0,5.9,Confirmed,Accident,22366,Settled,0,2026-04,Online
1747,19627,Amount Rounding,1,31.3,Under Review,Health,10805,Settled,0,2025-12,Agent
1748,18916,Amount Rounding,1,90.6,Confirmed,Health,59339,Settled,0,2026-02,Agent
1749,7431,Repeat Claimant,1,29.9,Flagged,Accident,72664,Settled,1,2024-10,Partnership
1750,13933,High Claim Ratio,0,54.4,Confirmed,Health,32822,Pending,0,2024-10,Online
1751,13448,High Claim Ratio,1,65.3,Under Review,Theft,64585,Settled,0,2026-06,Agent
1752,11708,Amount Rounding,1,65.2,Flagged,Accident,64242,Settled,0,2025-02,Online
1753,16540,Policy-Claim Gap,1,81.2,Flagged,Theft,112735,Pending,0,2025-02,Aggregator
1754,16354,Amount Rounding,0,83.1,Confirmed,Accident,54883,Settled,0,2026-03,Bancassurance
1755,5451,Policy-Claim Gap,1,94.7,Cleared,Fire,85402,Settled,0,2024-10,Online
1756,677,Rapid Settlement,1,31.0,Under Review,Accident,56035,Settled,0,2025-01,Agent
1757,1598,Repeat Claimant,1,38.9,Under Review,Theft,72203,Settled,0,2024-02,Bancassurance
1758,11784,High Claim Ratio,1,7.1,Under Review,Natural Disaster,115933,Settled,0,2025-11,Agent
1759,16254,Repeat Claimant,0,24.5,Flagged,Theft,53617,Pending,0,2025-12,Agent
1760,18201,Policy-Claim Gap,0,52.3,Cleared,Health,87032,Settled,1,2025-12,Online
1761,9117,High Claim Ratio,1,10.2,Under Review,Fire,24216,Pending,0,2024-10,Partnership
1762,19572,Rapid Settlement,1,9.9,Flagged,Accident,17292,Settled,0,2024-01,Agent
1763,202,Amount Rounding,1,54.5,Flagged,Accident,26372,Rejected,0,2025-12,Bancassurance
1764,9787,High Claim Ratio,0,78.9,Cleared,Accident,34501,Settled,0,2025-08,Aggregator
1765,1189,High Claim Ratio,1,46.5,Flagged,Accident,18665,Pending,0,2026-06,Aggregator
1766,2075,Policy-Claim Gap,1,94.6,Under Review,Health,28414,Settled,0,2024-10,Online
1767,6952,High Claim Ratio,0,91.9,Confirmed,Accident,20278,Settled,0,2024-03,Online
1768,16537,Policy-Claim Gap,0,97.6,Flagged,Health,71424,Settled,0,2024-04,Online
1769,4999,Amount Rounding,1,24.6,Under Review,Accident,27925,Settled,0,2026-02,Online
1770,6130,Rapid Settlement,1,60.2,Cleared,Natural Disaster,90286,Settled,0,2024-03,Agent
1771,11873,Policy-Claim Gap,0,76.0,Flagged,Natural Disaster,22955,Settled,0,2024-11,Agent
1772,6542,Amount Rounding,1,97.5,Confirmed,Accident,18052,Settled,0,2026-02,Online
1773,10309,Amount Rounding,1,35.7,Flagged,Health,47025,Pending,0,2025-09,Agent
1774,17155,Policy-Claim Gap,1,60.3,Flagged,Accident,21447,Settled,0,2025-02,Agent
1775,11671,High Claim Ratio,1,79.2,Under Review,Theft,121787,Pending,0,2025-10,Partnership
1776,16460,Policy-Claim Gap,1,28.7,Flagged,Fire,40216,Settled,0,2024-12,Aggregator
1777,1246,Rapid Settlement,1,58.9,Confirmed,Health,103243,Settled,0,2025-01,Bancassurance
1778,6327,Rapid Settlement,1,58.5,Under Review,Accident,105068,Settled,0,2026-02,Agent
1779,13600,Repeat Claimant,0,63.5,Flagged,Accident,42338,Settled,0,2024-07,Partnership
1780,370,Rapid Settlement,1,85.6,Confirmed,Natural Disaster,62299,Settled,0,2025-03,Partnership
1781,18794,Policy-Claim Gap,0,51.5,Flagged,Health,107781,Pending,0,2024-12,Agent
1782,13889,Policy-Claim Gap,1,61.2,Confirmed,Theft,158702,Settled,0,2025-07,Partnership
1783,19122,Amount Rounding,0,99.4,Confirmed,Accident,78038,Settled,0,2025-05,Agent
1784,6435,Repeat Claimant,1,80.5,Flagged,Accident,117132,Settled,0,2024-09,Agent
1785,5905,High Claim Ratio,0,22.1,Flagged,Natural Disaster,91452,Settled,0,2024-11,Online
1786,2106,Repeat Claimant,0,19.1,Confirmed,Health,137442,Pending,0,2026-03,Aggregator
1787,2115,Amount Rounding,1,54.4,Flagged,Health,167081,Rejected,0,2025-05,Bancassurance
1788,2915,Policy-Claim Gap,1,6.3,Flagged,Accident,30056,Settled,0,2025-02,Online
1789,15058,Repeat Claimant,0,19.2,Flagged,Accident,23392,Settled,0,2025-10,Partnership
1790,18810,Amount Rounding,1,68.4,Confirmed,Accident,240983,Settled,0,2025-04,Agent
1791,6723,Policy-Claim Gap,0,15.9,Under Review,Accident,78405,Settled,0,2025-06,Aggregator
1792,516,Amount Rounding,1,8.6,Confirmed,Health,35978,Settled,0,2026-05,Aggregator
1793,16841,High Claim Ratio,1,43.3,Confirmed,Fire,4598,Settled,0,2025-06,Online
1794,13065,Repeat Claimant,0,14.9,Confirmed,Accident,33572,Settled,0,2025-07,Online
1795,17767,Amount Rounding,0,16.7,Flagged,Health,11167,Pending,0,2025-09,Bancassurance
1796,14699,Rapid Settlement,1,85.7,Flagged,Theft,131379,Settled,0,2024-10,Bancassurance
1797,8969,Rapid Settlement,1,9.4,Under Review,Accident,69548,Settled,0,2024-11,Aggregator
1798,13808,Policy-Claim Gap,1,16.8,Cleared,Fire,133209,Settled,0,2025-01,Partnership
1799,11505,Policy-Claim Gap,1,31.2,Flagged,Accident,161729,Settled,0,2024-05,Online
1800,8134,Rapid Settlement,1,11.0,Under Review,Health,154442,Pending,0,2026-02,Agent
1801,16235,Repeat Claimant,1,11.5,Flagged,Accident,208424,Settled,0,2025-04,Agent
1802,15226,Repeat Claimant,0,55.2,Flagged,Health,59798,Settled,0,2024-04,Online
1803,8392,Policy-Claim Gap,0,79.7,Under Review,Health,51242,Settled,0,2024-05,Online
1804,12186,Rapid Settlement,1,70.5,Under Review,Natural Disaster,20278,Rejected,0,2025-10,Aggregator
1805,7621,High Claim Ratio,1,36.6,Cleared,Health,35475,Settled,0,2024-03,Agent
1806,13890,High Claim Ratio,1,45.7,Flagged,Accident,34104,Settled,0,2024-03,Bancassurance
1807,5020,Amount Rounding,0,15.9,Flagged,Fire,13335,Settled,0,2024-07,Aggregator
1808,5971,Policy-Claim Gap,0,71.1,Under Review,Health,36562,Settled,0,2026-04,Agent
1809,4783,Amount Rounding,1,91.3,Confirmed,Theft,117825,Settled,0,2024-06,Online
1810,19051,Repeat Claimant,1,83.6,Flagged,Health,10761,Rejected,0,2024-06,Agent
1811,18875,Repeat Claimant,1,64.7,Flagged,Accident,157159,Pending,0,2024-05,Aggregator
1812,8595,Amount Rounding,1,71.5,Confirmed,Health,254446,Settled,0,2025-09,Online
1813,12300,Policy-Claim Gap,1,48.6,Flagged,Health,148285,Settled,0,2025-04,Online
1814,17827,High Claim Ratio,1,29.0,Confirmed,Fire,21168,Pending,0,2024-07,Online
1815,12929,Amount Rounding,0,7.4,Under Review,Health,41558,Settled,0,2024-09,Online
1816,8773,Policy-Claim Gap,1,62.1,Flagged,Accident,161762,Settled,0,2026-01,Online
1817,6687,High Claim Ratio,0,35.7,Flagged,Health,114737,Settled,0,2026-04,Online
1818,6875,Rapid Settlement,0,55.9,Flagged,Health,45964,Settled,0,2026-04,Online
1819,19772,Policy-Claim Gap,0,37.6,Flagged,Natural Disaster,9966,Settled,0,2025-07,Online
1820,18221,Policy-Claim Gap,1,5.8,Under Review,Natural Disaster,8912,Settled,0,2025-05,Online
1821,7838,High Claim Ratio,0,49.6,Cleared,Fire,31689,Settled,0,2024-07,Agent
1822,1584,Rapid Settlement,1,69.0,Flagged,Theft,162435,Settled,0,2024-10,Bancassurance
1823,2097,High Claim Ratio,0,74.5,Flagged,Theft,153184,Pending,0,2024-02,Online
1824,18975,Amount Rounding,1,29.1,Cleared,Theft,31963,Rejected,0,2025-01,Agent
1825,3413,Amount Rounding,1,36.8,Confirmed,Health,27685,Settled,1,2025-01,Online
1826,18487,Repeat Claimant,1,29.5,Under Review,Accident,61536,Settled,0,2025-01,Partnership
1827,419,Amount Rounding,0,3.4,Under Review,Natural Disaster,10836,Rejected,0,2026-03,Online
1828,19682,Rapid Settlement,1,88.4,Cleared,Natural Disaster,72865,Settled,0,2025-02,Online
1829,10998,Policy-Claim Gap,1,79.5,Flagged,Accident,18027,Settled,0,2024-11,Agent
1830,7131,Repeat Claimant,0,84.0,Confirmed,Accident,117315,Settled,0,2026-05,Bancassurance
1831,500,Amount Rounding,1,69.8,Under Review,Accident,29611,Settled,0,2025-03,Agent
1832,12247,Repeat Claimant,1,32.0,Under Review,Accident,24265,Settled,0,2024-06,Aggregator
1833,11790,Amount Rounding,1,66.5,Confirmed,Theft,10527,Settled,0,2025-02,Agent
1834,19115,Amount Rounding,0,50.2,Flagged,Accident,117483,Settled,0,2025-03,Partnership
1835,16095,Rapid Settlement,1,58.7,Cleared,Accident,14676,Pending,0,2024-05,Agent
1836,8809,High Claim Ratio,0,96.5,Flagged,Accident,79743,Settled,0,2024-07,Agent
1837,10741,Policy-Claim Gap,1,48.9,Under Review,Accident,17088,Settled,0,2024-09,Online
1838,12498,Amount Rounding,0,77.7,Under Review,Accident,131007,Settled,0,2024-10,Agent
1839,8200,Repeat Claimant,0,16.1,Under Review,Health,297085,Rejected,0,2025-09,Agent
1840,15278,Amount Rounding,1,42.6,Under Review,Fire,15416,Pending,0,2024-01,Agent
1841,15983,Policy-Claim Gap,1,83.9,Under Review,Natural Disaster,38706,Settled,0,2025-12,Online
1842,3527,Policy-Claim Gap,1,59.4,Under Review,Natural Disaster,39253,Settled,0,2025-03,Agent
1843,17343,Rapid Settlement,0,46.4,Cleared,Accident,93841,Settled,0,2025-09,Partnership
1844,8004,Amount Rounding,1,25.8,Cleared,Natural Disaster,31435,Settled,0,2024-10,Agent
1845,1752,High Claim Ratio,1,71.1,Flagged,Accident,15833,Rejected,0,2024-12,Aggregator
1846,12613,Repeat Claimant,1,25.0,Flagged,Fire,111155,Settled,0,2026-05,Agent
1847,1983,Rapid Settlement,0,66.4,Flagged,Accident,44897,Settled,1,2024-03,Aggregator
1848,18143,Rapid Settlement,1,84.4,Flagged,Health,46838,Settled,0,2024-06,Bancassurance
1849,19323,Amount Rounding,0,43.5,Flagged,Theft,252570,Rejected,0,2025-04,Agent
1850,15703,Policy-Claim Gap,0,40.8,Flagged,Accident,93253,Settled,0,2024-10,Online
1851,10165,Amount Rounding,1,93.9,Confirmed,Accident,37278,Settled,0,2026-02,Agent
1852,2032,Repeat Claimant,1,12.0,Under Review,Accident,28249,Settled,0,2024-12,Agent
1853,10959,Repeat Claimant,0,28.0,Flagged,Health,258066,Settled,0,2024-12,Agent
1854,11790,Policy-Claim Gap,0,29.4,Cleared,Theft,10527,Settled,0,2025-02,Agent
1855,160,Repeat Claimant,1,8.6,Cleared,Health,68357,Settled,0,2024-09,Online
1856,14224,High Claim Ratio,0,7.2,Confirmed,Accident,26068,Settled,0,2024-06,Agent
1857,5095,High Claim Ratio,0,74.9,Confirmed,Health,27115,Settled,0,2026-03,Aggregator
1858,11528,Rapid Settlement,0,14.8,Flagged,Fire,53585,Settled,0,2026-03,Aggregator
1859,17631,High Claim Ratio,0,32.9,Flagged,Accident,122470,Settled,0,2025-06,Online
1860,3121,Policy-Claim Gap,1,98.3,Confirmed,Natural Disaster,64644,Settled,0,2024-06,Agent
1861,1705,Rapid Settlement,0,13.5,Confirmed,Accident,6807,Settled,0,2026-02,Online
1862,12967,Repeat Claimant,0,59.0,Cleared,Theft,80001,Settled,0,2024-01,Agent
1863,4537,Policy-Claim Gap,0,14.5,Flagged,Natural Disaster,156634,Settled,0,2025-06,Online
1864,3123,Policy-Claim Gap,1,95.5,Confirmed,Fire,47010,Rejected,0,2026-04,Online
1865,5961,Repeat Claimant,0,85.4,Cleared,Accident,60020,Settled,0,2024-12,Bancassurance
1866,82,Rapid Settlement,1,93.9,Flagged,Theft,328293,Rejected,0,2025-10,Aggregator
1867,12028,Policy-Claim Gap,0,80.4,Confirmed,Natural Disaster,194017,Settled,0,2026-01,Online
1868,11219,Rapid Settlement,1,21.8,Confirmed,Health,18656,Settled,0,2024-10,Bancassurance
1869,5627,Repeat Claimant,0,16.1,Flagged,Health,53492,Settled,0,2025-08,Bancassurance
1870,11779,Rapid Settlement,1,15.0,Confirmed,Health,69487,Settled,0,2024-10,Aggregator
1871,1748,Amount Rounding,0,25.2,Flagged,Theft,51896,Settled,0,2025-09,Agent
1872,8585,Repeat Claimant,0,67.2,Flagged,Accident,17048,Pending,0,2024-04,Online
1873,16887,Rapid Settlement,1,58.5,Flagged,Accident,38527,Pending,0,2024-08,Agent
1874,9238,Amount Rounding,0,82.4,Under Review,Health,27195,Settled,0,2024-03,Online
1875,8904,Rapid Settlement,0,99.2,Confirmed,Health,64751,Settled,0,2024-08,Online
1876,19080,Amount Rounding,0,80.5,Flagged,Theft,39848,Settled,0,2024-04,Partnership
1877,19728,Repeat Claimant,1,13.1,Flagged,Health,418610,Settled,0,2025-08,Online
1878,9668,High Claim Ratio,1,4.7,Flagged,Health,50600,Settled,0,2026-04,Agent
1879,5031,Rapid Settlement,1,18.9,Under Review,Health,135847,Settled,0,2024-07,Online
1880,1403,High Claim Ratio,1,58.8,Cleared,Natural Disaster,82794,Settled,0,2024-08,Agent
1881,6262,Repeat Claimant,1,70.9,Flagged,Natural Disaster,41030,Settled,0,2026-06,Agent
1882,17093,Amount Rounding,1,87.8,Cleared,Theft,18090,Settled,0,2025-01,Partnership
1883,12688,Rapid Settlement,1,26.6,Flagged,Health,65895,Settled,0,2026-05,Online
1884,11688,Amount Rounding,1,14.9,Under Review,Accident,82216,Settled,0,2025-06,Online
1885,6863,Policy-Claim Gap,0,27.4,Flagged,Natural Disaster,26603,Settled,0,2024-03,Agent
1886,18593,Amount Rounding,1,35.1,Cleared,Accident,182583,Settled,0,2026-02,Agent
1887,18206,Repeat Claimant,1,36.5,Confirmed,Health,83617,Settled,0,2024-06,Agent
1888,1467,High Claim Ratio,1,38.3,Flagged,Accident,102543,Pending,0,2024-11,Aggregator
1889,1609,Repeat Claimant,1,55.9,Flagged,Fire,94759,Pending,0,2025-10,Agent
1890,13458,High Claim Ratio,0,3.4,Confirmed,Accident,15044,Settled,0,2025-09,Online
1891,11135,Amount Rounding,0,91.7,Confirmed,Accident,54885,Settled,0,2026-05,Agent
1892,5048,Repeat Claimant,0,58.7,Confirmed,Health,42093,Settled,0,2024-10,Online
1893,16102,Amount Rounding,1,95.7,Confirmed,Fire,1337231,Settled,0,2025-08,Online
1894,8489,Policy-Claim Gap,0,87.0,Under Review,Health,66565,Pending,0,2025-03,Bancassurance
1895,14939,Rapid Settlement,1,58.3,Flagged,Accident,19195,Settled,0,2025-03,Agent
1896,12821,High Claim Ratio,1,31.6,Under Review,Accident,51777,Settled,0,2024-01,Bancassurance
1897,969,Amount Rounding,0,58.6,Under Review,Health,181127,Settled,0,2024-09,Aggregator
1898,7383,Rapid Settlement,0,81.9,Under Review,Theft,67482,Pending,1,2026-02,Bancassurance
1899,11850,Rapid Settlement,0,26.8,Flagged,Natural Disaster,14282,Pending,0,2024-06,Agent
1900,8165,Amount Rounding,1,67.9,Under Review,Health,57733,Rejected,0,2025-02,Online
1901,3742,Policy-Claim Gap,1,31.6,Under Review,Accident,29085,Pending,0,2024-04,Agent
1902,3719,Repeat Claimant,0,96.8,Flagged,Accident,47979,Settled,0,2025-11,Agent
1903,14432,Policy-Claim Gap,0,82.8,Flagged,Accident,22359,Settled,0,2024-05,Aggregator
1904,12301,Rapid Settlement,1,58.0,Under Review,Accident,54102,Settled,1,2024-04,Online
1905,3390,Amount Rounding,1,56.4,Flagged,Fire,150091,Pending,0,2024-04,Aggregator
1906,19113,High Claim Ratio,1,72.2,Confirmed,Accident,84868,Settled,0,2025-08,Agent
1907,17869,Repeat Claimant,1,72.8,Under Review,Theft,216525,Settled,0,2025-11,Agent
1908,19228,Rapid Settlement,1,0.6,Under Review,Health,32073,Settled,0,2025-07,Partnership
1909,7836,Amount Rounding,0,10.0,Flagged,Natural Disaster,13041,Settled,0,2024-11,Agent
1910,1085,Repeat Claimant,1,20.3,Under Review,Health,352650,Pending,0,2024-11,Agent
1911,13729,Rapid Settlement,1,39.9,Flagged,Accident,31952,Settled,0,2024-09,Agent
1912,17181,Rapid Settlement,0,1.8,Flagged,Accident,53646,Settled,0,2024-04,Bancassurance
1913,5394,Rapid Settlement,1,55.1,Confirmed,Natural Disaster,23367,Settled,0,2025-02,Partnership
1914,5241,High Claim Ratio,1,99.1,Confirmed,Accident,33200,Settled,0,2026-05,Aggregator
1915,9893,Amount Rounding,1,67.2,Under Review,Health,33639,Rejected,0,2024-02,Bancassurance
1916,13126,Policy-Claim Gap,1,97.2,Flagged,Theft,31461,Settled,0,2024-03,Online
1917,14226,Repeat Claimant,0,58.7,Under Review,Health,28694,Settled,0,2024-08,Online
1918,11591,High Claim Ratio,1,2.4,Flagged,Accident,513993,Settled,0,2025-04,Online
1919,10771,Rapid Settlement,1,76.8,Cleared,Theft,34647,Settled,0,2024-01,Online
1920,8812,Rapid Settlement,1,21.3,Under Review,Fire,262971,Settled,0,2025-07,Online
1921,17813,Rapid Settlement,0,23.7,Confirmed,Fire,27288,Settled,0,2026-06,Agent
1922,4000,Rapid Settlement,1,35.8,Flagged,Health,87998,Settled,0,2024-04,Online
1923,13681,Amount Rounding,1,66.2,Under Review,Health,35629,Settled,0,2024-11,Online
1924,6028,High Claim Ratio,0,20.0,Confirmed,Health,25388,Settled,0,2024-03,Aggregator
1925,17039,Amount Rounding,0,52.9,Cleared,Theft,43755,Settled,0,2025-12,Agent
1926,19881,Repeat Claimant,1,16.2,Confirmed,Theft,173996,Settled,0,2024-08,Online
1927,1134,Rapid Settlement,1,49.6,Flagged,Theft,171771,Settled,0,2024-12,Partnership
1928,3352,Amount Rounding,1,86.3,Under Review,Accident,108965,Settled,0,2025-04,Agent
1929,877,High Claim Ratio,0,46.7,Flagged,Accident,41799,Settled,1,2026-03,Online
1930,7254,Amount Rounding,0,83.0,Flagged,Accident,29222,Settled,1,2026-03,Aggregator
1931,6482,Rapid Settlement,0,47.0,Under Review,Natural Disaster,56446,Pending,0,2025-09,Agent
1932,5007,Repeat Claimant,1,32.3,Under Review,Theft,186590,Settled,0,2025-10,Agent
1933,6233,Policy-Claim Gap,0,79.0,Flagged,Accident,184568,Settled,0,2025-03,Partnership
1934,5516,High Claim Ratio,1,64.2,Under Review,Fire,104768,Settled,0,2025-04,Online
1935,9722,Amount Rounding,0,97.0,Flagged,Fire,31023,Settled,0,2024-03,Bancassurance
1936,9743,High Claim Ratio,0,61.5,Under Review,Theft,38848,Settled,0,2026-04,Online
1937,11379,Repeat Claimant,1,91.6,Confirmed,Theft,87021,Settled,1,2025-04,Partnership
1938,917,High Claim Ratio,1,2.9,Confirmed,Natural Disaster,30898,Settled,0,2025-01,Online
1939,691,Rapid Settlement,0,59.2,Under Review,Health,62257,Settled,0,2025-06,Aggregator
1940,6870,Rapid Settlement,0,75.5,Flagged,Accident,6138,Settled,0,2025-08,Aggregator
1941,14970,Repeat Claimant,0,98.3,Under Review,Accident,221057,Settled,0,2024-09,Agent
1942,18479,Policy-Claim Gap,1,0.9,Confirmed,Theft,21419,Settled,0,2024-10,Agent
1943,15132,Amount Rounding,1,42.1,Under Review,Health,45991,Settled,0,2024-05,Online
1944,16265,Rapid Settlement,1,39.1,Cleared,Health,130842,Settled,0,2024-06,Aggregator
1945,1885,Rapid Settlement,0,95.1,Under Review,Accident,130573,Settled,0,2026-05,Online
1946,6849,Repeat Claimant,0,29.3,Confirmed,Fire,39882,Settled,1,2025-11,Aggregator
1947,7213,Repeat Claimant,1,55.9,Flagged,Health,40981,Settled,0,2024-03,Bancassurance
1948,266,Repeat Claimant,0,59.2,Under Review,Accident,153350,Settled,0,2024-04,Agent
1949,4531,Amount Rounding,1,59.5,Confirmed,Health,202906,Settled,1,2025-10,Bancassurance
1950,13764,Amount Rounding,0,6.7,Under Review,Natural Disaster,8529,Settled,0,2025-03,Partnership
1951,7168,Repeat Claimant,1,62.8,Confirmed,Health,92172,Settled,0,2026-01,Aggregator
1952,16870,Amount Rounding,1,48.8,Flagged,Theft,11222,Settled,0,2025-07,Agent
1953,9565,High Claim Ratio,1,53.3,Flagged,Health,23625,Settled,0,2024-10,Agent
1954,13712,Policy-Claim Gap,1,21.9,Under Review,Health,49663,Settled,0,2025-09,Bancassurance
1955,7508,Policy-Claim Gap,1,23.4,Flagged,Accident,78622,Pending,0,2025-08,Agent
1956,17794,Amount Rounding,1,24.2,Under Review,Natural Disaster,65245,Settled,0,2025-02,Online
1957,4525,High Claim Ratio,1,33.8,Confirmed,Accident,352699,Settled,0,2024-02,Aggregator
1958,12654,Policy-Claim Gap,1,64.7,Confirmed,Fire,85047,Settled,0,2024-12,Agent
1959,17437,Policy-Claim Gap,1,73.3,Flagged,Theft,75968,Settled,0,2024-11,Agent
1960,8945,Repeat Claimant,0,12.5,Under Review,Health,9065,Rejected,0,2025-05,Agent
